timestamp,datetime,device_id,AerationFlow1,AerationFlow2,AerationPressure1,AerationPressure2
1758622897654,2025-09-23 18:21:37,ewon_gateway,49.2012,30.873,23.2205,0.0
1758622969744,2025-09-23 18:22:49,ewon_gateway,46.1919,39.4775,22.3525,0.0
1758623051296,2025-09-23 18:24:11,ewon_gateway,44.7158,41.1611,22.7864,0.0
1758623071187,2025-09-23 18:24:31,ewon_gateway,48.3643,46.3428,23.2205,0.0
1758623133198,2025-09-23 18:25:33,ewon_gateway,47.5371,43.0322,23.2205,0.0
1758623195141,2025-09-23 18:26:35,ewon_gateway,42.8535,39.8726,23.4375,0.0
1758623260623,2025-09-23 18:27:40,ewon_gateway,49.3896,41.998,23.0034,0.0
1758623316011,2025-09-23 18:28:36,ewon_gateway,48.3174,41.9414,24.3057,0.0
1758623377352,2025-09-23 18:29:37,ewon_gateway,46.8408,39.1392,23.0034,0.0
1758623433053,2025-09-23 18:30:33,ewon_gateway,49.7939,35.5752,24.5225,0.0
1758623494998,2025-09-23 18:31:34,ewon_gateway,48.2515,40.7754,23.0034,0.0
1758623557048,2025-09-23 18:32:37,ewon_gateway,46.1919,37.5405,23.4375,0.0
1758623613604,2025-09-23 18:33:33,ewon_gateway,49.9536,42.5996,23.0034,0.0
1758623696150,2025-09-23 18:34:56,ewon_gateway,49.7939,37.71,22.7864,0.0
1758623797405,2025-09-23 18:36:37,ewon_gateway,48.2515,37.2207,22.3525,0.0
1758623815635,2025-09-23 18:36:55,ewon_gateway,48.5806,34.6064,23.0034,0.0
1758623854738,2025-09-23 18:37:34,ewon_gateway,46.5215,37.1924,23.0034,0.0
1758623978572,2025-09-23 18:39:38,ewon_gateway,48.1104,36.7788,23.0034,0.0
1758624040092,2025-09-23 18:40:40,ewon_gateway,48.0728,43.1172,23.8716,0.0
1758624110537,2025-09-23 18:41:50,ewon_gateway,45.1201,39.4121,23.2205,0.0
1758624148676,2025-09-23 18:42:28,ewon_gateway,45.355,39.9385,23.4375,0.0
1758624213317,2025-09-23 18:43:33,ewon_gateway,52.9253,37.2583,23.2205,0.0
1758624268049,2025-09-23 18:44:28,ewon_gateway,45.8726,41.3774,23.0034,0.0
1758624334228,2025-09-23 18:45:34,ewon_gateway,46.1265,40.2959,23.0034,0.0
1758624414607,2025-09-23 18:46:54,ewon_gateway,48.4395,36.2241,22.7864,0.0
1758624454626,2025-09-23 18:47:34,ewon_gateway,45.2144,42.0166,23.8716,0.0
1758624521182,2025-09-23 18:48:41,ewon_gateway,45.6089,40.2676,23.0034,0.0
1758624655550,2025-09-23 18:50:55,ewon_gateway,47.2734,32.688,23.2205,0.0
1758624687406,2025-09-23 18:51:27,ewon_gateway,50.3579,43.0698,22.7864,0.0
1758624749719,2025-09-23 18:52:29,ewon_gateway,45.3926,38.9512,22.7864,0.0
1758624819896,2025-09-23 18:53:39,ewon_gateway,44.7158,32.519,23.2205,0.0
1758624868585,2025-09-23 18:54:28,ewon_gateway,50.4331,38.1143,23.0034,0.0
1758624935095,2025-09-23 18:55:35,ewon_gateway,46.3896,37.7661,23.4375,0.0
1758625012495,2025-09-23 18:56:52,ewon_gateway,42.9946,34.0142,23.0034,0.0
1758625255218,2025-09-23 19:00:55,ewon_gateway,46.8882,36.873,22.7864,0.0
1758625286746,2025-09-23 19:01:26,ewon_gateway,48.5996,39.2896,23.0034,0.0
1758625302543,2025-09-23 19:01:42,ewon_gateway,47.0947,40.8223,23.2205,0.0
1758625379536,2025-09-23 19:02:59,ewon_gateway,49.1357,39.186,23.2205,0.0
1758625415285,2025-09-23 19:03:35,ewon_gateway,50.4707,36.7505,23.0034,0.0
1758625537245,2025-09-23 19:05:37,ewon_gateway,47.6592,37.0513,23.0034,0.0
1758625591958,2025-09-23 19:06:31,ewon_gateway,49.3521,39.4497,23.2205,0.0
1758625654818,2025-09-23 19:07:34,ewon_gateway,48.9663,44.3018,23.2205,0.0
1758625721315,2025-09-23 19:08:41,ewon_gateway,49.1167,30.7131,23.2205,0.0
1758625778799,2025-09-23 19:09:38,ewon_gateway,48.0073,40.2207,22.7864,0.0
1758625837226,2025-09-23 19:10:37,ewon_gateway,46.4365,36.9292,23.2205,0.0
1758625905196,2025-09-23 19:11:45,ewon_gateway,49.7563,34.5781,23.2205,0.0
1758625956692,2025-09-23 19:12:36,ewon_gateway,47.6025,35.5562,23.4375,0.0
1758626019983,2025-09-23 19:13:39,ewon_gateway,50.2925,39.5435,23.4375,0.0
1758626089260,2025-09-23 19:14:49,ewon_gateway,42.769,43.3521,23.2205,0.0
1758626142679,2025-09-23 19:15:42,ewon_gateway,47.5933,41.7817,23.0034,0.0
1758626201133,2025-09-23 19:16:41,ewon_gateway,47.2642,41.2646,22.7864,0.0
1758626254977,2025-09-23 19:17:34,ewon_gateway,45.0449,41.8286,23.2205,0.0
1758626318525,2025-09-23 19:18:38,ewon_gateway,50.9224,42.5151,23.2205,0.0
1758626383335,2025-09-23 19:19:43,ewon_gateway,51.1104,42.2705,23.2205,0.0
1758626431737,2025-09-23 19:20:31,ewon_gateway,47.9414,40.1362,23.2205,0.0
1758626496239,2025-09-23 19:21:36,ewon_gateway,49.1919,37.249,23.0034,0.0
1758626567784,2025-09-23 19:22:47,ewon_gateway,48.8252,37.7754,23.0034,0.0
1758626610661,2025-09-23 19:23:30,ewon_gateway,51.3081,36.4497,23.8716,0.0
1758626672503,2025-09-23 19:24:32,ewon_gateway,48.0166,39.9385,23.2205,0.0
1758626732276,2025-09-23 19:25:32,ewon_gateway,45.2988,45.2798,22.7864,0.0
1758626790580,2025-09-23 19:26:30,ewon_gateway,48.9946,40.3242,23.0034,0.0
1758626859206,2025-09-23 19:27:39,ewon_gateway,47.3486,31.2681,23.0034,0.0
1758626915003,2025-09-23 19:28:35,ewon_gateway,47.377,37.6626,23.0034,0.0
1758626978291,2025-09-23 19:29:38,ewon_gateway,52.0977,39.3271,23.4375,0.0
1758627033174,2025-09-23 19:30:33,ewon_gateway,47.3584,37.2866,23.4375,0.0
1758627098420,2025-09-23 19:31:38,ewon_gateway,48.2705,40.0137,22.7864,0.0
1758627171545,2025-09-23 19:32:51,ewon_gateway,47.772,35.0391,23.8716,0.0
1758627223948,2025-09-23 19:33:43,ewon_gateway,45.8726,35.8477,22.7864,0.0
1758627281252,2025-09-23 19:34:41,ewon_gateway,47.7534,36.271,23.2205,0.0
1758627340929,2025-09-23 19:35:40,ewon_gateway,50.0479,38.4619,24.0886,0.0
1758627407374,2025-09-23 19:36:47,ewon_gateway,47.6968,32.6787,24.3057,0.0
1758627465007,2025-09-23 19:37:45,ewon_gateway,49.9351,41.1235,23.2205,0.0
1758627548348,2025-09-23 19:39:08,ewon_gateway,51.75,38.3208,23.0034,0.0
1758627583799,2025-09-23 19:39:43,ewon_gateway,45.8066,41.4058,23.2205,0.0
1758627648281,2025-09-23 19:40:48,ewon_gateway,50.104,41.1519,23.0034,0.0
1758627705366,2025-09-23 19:41:45,ewon_gateway,49.4365,29.6787,22.7864,0.0
1758627752583,2025-09-23 19:42:32,ewon_gateway,48.9663,43.6626,23.2205,0.0
1758627810315,2025-09-23 19:43:30,ewon_gateway,48.5903,39.4121,23.0034,0.0
1758627904846,2025-09-23 19:45:04,ewon_gateway,53.0005,39.4307,22.7864,0.0
1758627937787,2025-09-23 19:45:37,ewon_gateway,50.8472,37.2021,24.0886,0.0
1758628005363,2025-09-23 19:46:45,ewon_gateway,48.8535,37.6816,23.2205,0.0
1758628124787,2025-09-23 19:48:44,ewon_gateway,52.6152,36.9292,23.2205,0.0
1758628185399,2025-09-23 19:49:45,ewon_gateway,47.4238,32.2554,22.3525,0.0
1758628243623,2025-09-23 19:50:43,ewon_gateway,47.8472,38.3398,23.4375,0.0
1758628320934,2025-09-23 19:52:00,ewon_gateway,52.1636,39.2612,23.0034,0.0
1758628362793,2025-09-23 19:52:42,ewon_gateway,46.1826,35.688,22.3525,0.0
1758628414115,2025-09-23 19:53:34,ewon_gateway,52.0791,35.6035,22.7864,0.0
1758628475432,2025-09-23 19:54:35,ewon_gateway,47.8662,33.5249,23.2205,0.0
1758628606376,2025-09-23 19:56:46,ewon_gateway,48.7407,33.1021,22.3525,0.0
1758628658388,2025-09-23 19:57:38,ewon_gateway,49.6152,36.4966,23.2205,0.0
1758628729861,2025-09-23 19:58:49,ewon_gateway,46.9067,35.1426,23.0034,0.0
1758628955467,2025-09-23 20:02:35,ewon_gateway,45.957,36.7319,23.2205,0.0
1758629011035,2025-09-23 20:03:31,ewon_gateway,47.7437,33.6191,23.4375,0.0
1758629088287,2025-09-23 20:04:48,ewon_gateway,43.7095,37.9448,23.8716,0.0
1758629146955,2025-09-23 20:05:46,ewon_gateway,50.8003,35.6504,23.4375,0.0
1758629197151,2025-09-23 20:06:37,ewon_gateway,47.5371,39.8916,22.7864,0.0
1758629334185,2025-09-23 20:08:54,ewon_gateway,45.4775,37.0796,23.2205,0.0
1758629634348,2025-09-23 20:13:54,ewon_gateway,50.0479,38.7256,23.4375,0.0
1758629670414,2025-09-23 20:14:30,ewon_gateway,53.5083,38.5562,23.0034,0.0
1758629748100,2025-09-23 20:15:48,ewon_gateway,50.0386,40.2017,23.8716,0.0
1758629788202,2025-09-23 20:16:28,ewon_gateway,48.2612,35.7539,23.2205,0.0
1758629886707,2025-09-23 20:18:06,ewon_gateway,49.4272,34.6631,23.8716,0.0
1758629924341,2025-09-23 20:18:44,ewon_gateway,47.4995,40.0796,23.4375,0.0
1758629973529,2025-09-23 20:19:33,ewon_gateway,55.1821,39.5059,23.4375,0.0
1758630094592,2025-09-23 20:21:34,ewon_gateway,52.5303,39.4497,24.9565,0.0
1758630165850,2025-09-23 20:22:45,ewon_gateway,52.2578,42.8159,23.4375,0.0
1758630220671,2025-09-23 20:23:40,ewon_gateway,48.731,43.5967,23.0034,0.0
1758630276727,2025-09-23 20:24:36,ewon_gateway,50.894,41.0483,23.4375,0.0
1758630333769,2025-09-23 20:25:33,ewon_gateway,50.8379,37.061,23.4375,0.0
1758630403746,2025-09-23 20:26:43,ewon_gateway,47.7534,42.0542,24.3057,0.0
1758630458087,2025-09-23 20:27:38,ewon_gateway,49.8691,40.7944,23.4375,0.0
1758630512094,2025-09-23 20:28:32,ewon_gateway,47.9224,37.4463,23.8716,0.0
1758630581181,2025-09-23 20:29:41,ewon_gateway,47.7437,37.7661,23.4375,0.0
1758630631767,2025-09-23 20:30:31,ewon_gateway,56.7529,42.2329,23.2205,0.0
1758630695600,2025-09-23 20:31:35,ewon_gateway,51.6274,39.647,24.0886,0.0
1758630756759,2025-09-23 20:32:36,ewon_gateway,48.0825,45.1577,23.4375,0.0
1758630831088,2025-09-23 20:33:51,ewon_gateway,49.8408,39.8257,24.0886,0.0
1758630880010,2025-09-23 20:34:40,ewon_gateway,45.938,40.4653,23.2205,0.0
1758630958915,2025-09-23 20:35:58,ewon_gateway,54.3076,40.2959,23.0034,0.0
1758630990583,2025-09-23 20:36:30,ewon_gateway,55.6714,38.9512,23.8716,0.0
1758631060593,2025-09-23 20:37:40,ewon_gateway,49.2578,48.3174,24.0886,0.0
1758631116907,2025-09-23 20:38:36,ewon_gateway,50.104,39.5527,23.2205,0.0
1758631175743,2025-09-23 20:39:35,ewon_gateway,48.769,39.6001,22.7864,0.0
1758631227861,2025-09-23 20:40:27,ewon_gateway,48.6655,38.1328,23.0034,0.0
1758631298449,2025-09-23 20:41:38,ewon_gateway,47.9224,40.249,23.2205,0.0
1758631360905,2025-09-23 20:42:40,ewon_gateway,47.6025,35.7539,24.3057,0.0
1758631424762,2025-09-23 20:43:44,ewon_gateway,51.4487,43.1831,23.4375,0.0
1758631473297,2025-09-23 20:44:33,ewon_gateway,46.5308,41.5654,22.7864,0.0
1758631533306,2025-09-23 20:45:33,ewon_gateway,43.6528,35.7163,22.1355,0.0
1758631592073,2025-09-23 20:46:32,ewon_gateway,45.4399,43.0981,22.7864,0.0
1758631651809,2025-09-23 20:47:31,ewon_gateway,46.4556,33.9951,22.7864,0.0
1758631712214,2025-09-23 20:48:32,ewon_gateway,47.7437,38.2456,22.3525,0.0
1758631779534,2025-09-23 20:49:39,ewon_gateway,50.9316,36.2803,23.4375,0.0
1758631834777,2025-09-23 20:50:34,ewon_gateway,51.2046,36.5815,22.7864,0.0
1758631896000,2025-09-23 20:51:36,ewon_gateway,50.0947,41.5747,23.0034,0.0
1758631954420,2025-09-23 20:52:34,ewon_gateway,47.5181,40.5308,23.0034,0.0
1758632025386,2025-09-23 20:53:45,ewon_gateway,46.4556,36.0356,22.7864,0.0
1758632075850,2025-09-23 20:54:35,ewon_gateway,46.9536,37.5215,23.2205,0.0
1758632145866,2025-09-23 20:55:45,ewon_gateway,48.8252,41.7251,22.7864,0.0
1758632200374,2025-09-23 20:56:40,ewon_gateway,45.957,32.3306,23.0034,0.0
1758632248584,2025-09-23 20:57:28,ewon_gateway,42.2803,38.8384,22.3525,0.0
1758632325607,2025-09-23 20:58:45,ewon_gateway,50.7905,41.7158,22.1355,0.0
1758632455050,2025-09-23 21:00:55,ewon_gateway,47.0195,32.8198,22.7864,0.0
1758632512989,2025-09-23 21:01:52,ewon_gateway,46.2861,37.3149,22.7864,0.0
1758632570085,2025-09-23 21:02:50,ewon_gateway,50.6216,38.9512,23.0034,0.0
1758632625478,2025-09-23 21:03:45,ewon_gateway,50.6216,36.8164,23.0034,0.0
1758632705294,2025-09-23 21:05:05,ewon_gateway,45.8911,39.5151,23.0034,0.0
1758632738038,2025-09-23 21:05:38,ewon_gateway,48.1011,35.8008,22.7864,0.0
1758632808601,2025-09-23 21:06:48,ewon_gateway,53.1606,36.2993,22.3525,0.0
1758632851144,2025-09-23 21:07:31,ewon_gateway,51.1104,40.0605,22.7864,0.0
1758632982010,2025-09-23 21:09:42,ewon_gateway,46.0981,39.0264,22.7864,0.0
1758633037277,2025-09-23 21:10:37,ewon_gateway,47.396,39.9761,22.7864,0.0
1758633097771,2025-09-23 21:11:37,ewon_gateway,48.8628,43.2109,22.7864,0.0
1758633149892,2025-09-23 21:12:29,ewon_gateway,47.1797,39.271,23.0034,0.0
1758633228067,2025-09-23 21:13:48,ewon_gateway,44.2456,39.3647,23.0034,0.0
1758633273608,2025-09-23 21:14:33,ewon_gateway,51.1855,43.2861,22.1355,0.0
1758633339599,2025-09-23 21:15:39,ewon_gateway,46.3804,41.5938,22.7864,0.0
1758633390367,2025-09-23 21:16:30,ewon_gateway,47.7534,34.9922,23.0034,0.0
1758633478487,2025-09-23 21:17:58,ewon_gateway,49.1357,37.2207,23.0034,0.0
1758633526579,2025-09-23 21:18:46,ewon_gateway,47.8472,39.854,22.7864,0.0
1758633570164,2025-09-23 21:19:30,ewon_gateway,48.7593,36.5815,22.7864,0.0
1758633635561,2025-09-23 21:20:35,ewon_gateway,46.2769,34.9546,23.0034,0.0
1758633697866,2025-09-23 21:21:37,ewon_gateway,52.3516,36.5815,22.3525,0.0
1758633755629,2025-09-23 21:22:35,ewon_gateway,45.2046,37.127,23.0034,0.0
1758633824143,2025-09-23 21:23:44,ewon_gateway,44.979,38.6973,22.3525,0.0
1758633873318,2025-09-23 21:24:33,ewon_gateway,47.584,36.2617,23.0034,0.0
1758633963281,2025-09-23 21:26:03,ewon_gateway,46.6904,32.4531,22.3525,0.0
1758635797365,2025-09-23 21:56:37,ewon_gateway,49.0229,28.6819,22.7864,0.0
1758635820118,2025-09-23 21:57:00,ewon_gateway,47.1323,40.2583,23.2205,0.0
1758635866488,2025-09-23 21:57:46,ewon_gateway,47.7534,34.9448,22.7864,0.0
1758635878744,2025-09-23 21:57:58,ewon_gateway,45.2988,37.4746,23.0034,0.0
1758635899211,2025-09-23 21:58:19,ewon_gateway,47.0947,32.8384,22.7864,0.0
1758635916657,2025-09-23 21:58:36,ewon_gateway,46.5308,35.312,23.2205,0.0
1758635943588,2025-09-23 21:59:03,ewon_gateway,47.6401,38.3682,23.2205,0.0
1758635954638,2025-09-23 21:59:14,ewon_gateway,45.562,32.8667,22.7864,0.0
1758636102941,2025-09-23 22:01:42,ewon_gateway,47.772,31.1458,23.2205,0.0
1758636114685,2025-09-23 22:01:54,ewon_gateway,48.2891,34.6533,22.3525,0.0
1758636125573,2025-09-23 22:02:05,ewon_gateway,48.2612,33.1675,22.3525,0.0
1758636147243,2025-09-23 22:02:27,ewon_gateway,47.6968,36.6943,24.3057,0.0
1758636176763,2025-09-23 22:02:56,ewon_gateway,48.9194,36.7412,23.0034,0.0
1758636190699,2025-09-23 22:03:10,ewon_gateway,47.6592,37.644,23.2205,0.0
1758636203351,2025-09-23 22:03:23,ewon_gateway,46.3428,40.4839,21.9185,0.0
1758636214505,2025-09-23 22:03:34,ewon_gateway,44.7158,34.2583,22.7864,0.0
1758636228399,2025-09-23 22:03:48,ewon_gateway,48.5903,35.1519,22.3525,0.0
1758636253365,2025-09-23 22:04:13,ewon_gateway,45.9663,40.1548,22.7864,0.0
1758636272997,2025-09-23 22:04:32,ewon_gateway,49.8599,33.6943,22.7864,0.0
1758636282894,2025-09-23 22:04:42,ewon_gateway,46.2202,36.1768,23.0034,0.0
1758636298771,2025-09-23 22:04:58,ewon_gateway,47.5371,35.7915,23.0034,0.0
1758636307676,2025-09-23 22:05:07,ewon_gateway,44.4805,37.6348,22.7864,0.0
1758636325485,2025-09-23 22:05:25,ewon_gateway,47.5181,34.6631,23.0034,0.0
1758636341625,2025-09-23 22:05:41,ewon_gateway,47.2734,36.7319,22.7864,0.0
1758636372053,2025-09-23 22:06:12,ewon_gateway,50.123,33.0078,23.4375,0.0
1758636384300,2025-09-23 22:06:24,ewon_gateway,47.4521,36.3462,22.7864,0.0
1758636397748,2025-09-23 22:06:37,ewon_gateway,45.2798,37.832,22.3525,0.0
1758636465123,2025-09-23 22:07:45,ewon_gateway,45.8726,36.7412,23.2205,0.0
1758636520538,2025-09-23 22:08:40,ewon_gateway,49.6812,36.2144,22.1355,0.0
1758636593373,2025-09-23 22:09:53,ewon_gateway,49.6245,30.5159,24.0886,0.0
1758636661775,2025-09-23 22:11:01,ewon_gateway,46.6997,40.625,22.3525,0.0
1758636690844,2025-09-23 22:11:30,ewon_gateway,47.9414,33.1113,22.3525,0.0
1758636756227,2025-09-23 22:12:36,ewon_gateway,46.3706,33.9199,23.0034,0.0
1758636809613,2025-09-23 22:13:29,ewon_gateway,45.6372,35.1426,23.2205,0.0
1758636878574,2025-09-23 22:14:38,ewon_gateway,45.1953,41.5938,22.7864,0.0
1758636931025,2025-09-23 22:15:31,ewon_gateway,44.5557,31.8418,23.0034,0.0
1758636991264,2025-09-23 22:16:31,ewon_gateway,44.3018,38.2554,22.7864,0.0
1758637112316,2025-09-23 22:18:32,ewon_gateway,50.3203,40.6343,22.3525,0.0
1758637178314,2025-09-23 22:19:38,ewon_gateway,43.2393,32.5093,23.0034,0.0
1758637233058,2025-09-23 22:20:33,ewon_gateway,47.5371,41.4712,23.0034,0.0
1758637297263,2025-09-23 22:21:37,ewon_gateway,51.5054,30.8638,22.7864,0.0
1758637361503,2025-09-23 22:22:41,ewon_gateway,47.8188,37.1455,23.2205,0.0
1758637425662,2025-09-23 22:23:45,ewon_gateway,49.4834,35.1519,22.7864,0.0
1758637472084,2025-09-23 22:24:32,ewon_gateway,46.5493,39.1392,23.2205,0.0
1758637610706,2025-09-23 22:26:50,ewon_gateway,46.4839,36.6284,23.0034,0.0
1758637628815,2025-09-23 22:27:08,ewon_gateway,48.2046,41.3022,22.3525,0.0
1758637653576,2025-09-23 22:27:33,ewon_gateway,49.2954,38.7534,22.3525,0.0
1758637712122,2025-09-23 22:28:32,ewon_gateway,46.8315,34.6631,22.7864,0.0
1758637776351,2025-09-23 22:29:36,ewon_gateway,48.9194,36.7788,22.3525,0.0
1758637829496,2025-09-23 22:30:29,ewon_gateway,45.7783,35.0391,22.3525,0.0
1758637892592,2025-09-23 22:31:32,ewon_gateway,45.9946,32.688,23.0034,0.0
1758637966538,2025-09-23 22:32:46,ewon_gateway,47.7812,39.9761,23.0034,0.0
1758638010725,2025-09-23 22:33:30,ewon_gateway,48.4492,37.8037,23.2205,0.0
1758638075045,2025-09-23 22:34:35,ewon_gateway,47.2266,35.6973,23.0034,0.0
1758638135925,2025-09-23 22:35:35,ewon_gateway,45.0073,38.9321,23.0034,0.0
1758638190178,2025-09-23 22:36:30,ewon_gateway,50.5273,38.0483,22.7864,0.0
1758638260607,2025-09-23 22:37:40,ewon_gateway,49.5308,34.1831,22.3525,0.0
1758638326324,2025-09-23 22:38:46,ewon_gateway,49.4648,35.0767,22.7864,0.0
1758638383080,2025-09-23 22:39:43,ewon_gateway,46.8032,43.4272,22.3525,0.0
1758638454420,2025-09-23 22:40:54,ewon_gateway,45.4775,40.7847,24.9565,0.0
1758638528033,2025-09-23 22:42:08,ewon_gateway,48.1953,40.9824,23.2205,0.0
1758638565245,2025-09-23 22:42:45,ewon_gateway,45.4775,35.293,22.7864,0.0
1758638625259,2025-09-23 22:43:45,ewon_gateway,50.7812,39.5151,22.7864,0.0
1758638669997,2025-09-23 22:44:29,ewon_gateway,48.8345,33.4312,22.7864,0.0
1758638733243,2025-09-23 22:45:33,ewon_gateway,45.355,35.1987,23.4375,0.0
1758638800619,2025-09-23 22:46:40,ewon_gateway,45.2988,41.6782,22.3525,0.0
1758638857126,2025-09-23 22:47:37,ewon_gateway,52.5869,41.8755,23.0034,0.0
1758638910921,2025-09-23 22:48:30,ewon_gateway,44.8096,36.6001,22.7864,0.0
1758638971090,2025-09-23 22:49:31,ewon_gateway,48.0352,37.127,22.1355,0.0
1758639033872,2025-09-23 22:50:33,ewon_gateway,47.0293,37.7754,23.0034,0.0
1758639091545,2025-09-23 22:51:31,ewon_gateway,50.6401,38.9419,22.3525,0.0
1758639163445,2025-09-23 22:52:43,ewon_gateway,48.4492,38.9512,22.1355,0.0
1758639216903,2025-09-23 22:53:36,ewon_gateway,46.7095,31.9546,22.7864,0.0
1758639285383,2025-09-23 22:54:45,ewon_gateway,43.6528,39.6938,23.2205,0.0
1758639350651,2025-09-23 22:55:50,ewon_gateway,45.6562,36.7788,21.9185,0.0
1758639392747,2025-09-23 22:56:32,ewon_gateway,47.123,35.0581,22.7864,0.0
1758639456628,2025-09-23 22:57:36,ewon_gateway,48.5903,37.2114,23.0034,0.0
1758639514474,2025-09-23 22:58:34,ewon_gateway,49.8877,39.1299,23.0034,0.0
1758639627200,2025-09-23 23:00:27,ewon_gateway,49.8877,39.4966,22.7864,0.0
1758639688402,2025-09-23 23:01:28,ewon_gateway,44.0762,34.061,22.3525,0.0
1758639767511,2025-09-23 23:02:47,ewon_gateway,46.6152,38.105,23.0034,0.0
1758639816137,2025-09-23 23:03:36,ewon_gateway,45.355,36.3555,22.7864,0.0
1758639934609,2025-09-23 23:05:34,ewon_gateway,43.8789,38.02,22.7864,0.0
1758639990257,2025-09-23 23:06:30,ewon_gateway,46.6245,43.7378,23.2205,0.0
1758640053684,2025-09-23 23:07:33,ewon_gateway,45.8159,37.8228,22.7864,0.0
1758640110659,2025-09-23 23:08:30,ewon_gateway,49.7939,37.1455,22.3525,0.0
1758640177172,2025-09-23 23:09:37,ewon_gateway,45.6372,35.2837,22.7864,0.0
1758640235433,2025-09-23 23:10:35,ewon_gateway,49.2109,32.6787,22.7864,0.0
1758640289322,2025-09-23 23:11:29,ewon_gateway,47.189,34.0894,22.7864,0.0
1758640352192,2025-09-23 23:12:32,ewon_gateway,44.396,39.9385,22.1355,0.0
1758640409083,2025-09-23 23:13:29,ewon_gateway,47.6777,39.666,22.1355,0.0
1758640469953,2025-09-23 23:14:29,ewon_gateway,47.5371,37.9731,23.0034,0.0
1758640529900,2025-09-23 23:15:29,ewon_gateway,47.6777,35.876,21.7014,0.0
1758640592836,2025-09-23 23:16:32,ewon_gateway,48.6372,35.1895,22.3525,0.0
1758640652969,2025-09-23 23:17:32,ewon_gateway,52.2388,35.2646,22.3525,0.0
1758640709616,2025-09-23 23:18:29,ewon_gateway,48.1763,36.1675,22.3525,0.0
1758640774132,2025-09-23 23:19:34,ewon_gateway,48.9473,44.02,23.2205,0.0
1758640845759,2025-09-23 23:20:45,ewon_gateway,45.1201,35.1519,23.0034,0.0
1758640893531,2025-09-23 23:21:33,ewon_gateway,43.5874,35.2739,22.7864,0.0
1758640955433,2025-09-23 23:22:35,ewon_gateway,47.3018,39.4497,24.0886,0.0
1758641014916,2025-09-23 23:23:34,ewon_gateway,47.311,41.9136,22.1355,0.0
1758641071810,2025-09-23 23:24:31,ewon_gateway,47.9316,30.7603,22.3525,0.0
1758641134116,2025-09-23 23:25:34,ewon_gateway,45.4868,39.9009,22.7864,0.0
1758641202301,2025-09-23 23:26:42,ewon_gateway,44.5088,37.813,23.2205,0.0
1758641261037,2025-09-23 23:27:41,ewon_gateway,44.0669,41.0483,23.0034,0.0
1758641316095,2025-09-23 23:28:36,ewon_gateway,52.5303,35.2363,22.7864,0.0
1758641373190,2025-09-23 23:29:33,ewon_gateway,44.4053,35.5562,22.1355,0.0
1758641432128,2025-09-23 23:30:32,ewon_gateway,48.6655,38.3867,23.0034,0.0
1758641492549,2025-09-23 23:31:32,ewon_gateway,49.2109,37.4561,22.7864,0.0
1758641551770,2025-09-23 23:32:31,ewon_gateway,46.6904,36.1113,22.3525,0.0
1758641623627,2025-09-23 23:33:43,ewon_gateway,48.8628,39.0264,22.7864,0.0
1758641671672,2025-09-23 23:34:31,ewon_gateway,49.709,34.6816,23.0034,0.0
1758641729576,2025-09-23 23:35:29,ewon_gateway,48.9946,34.5781,23.4375,0.0
1758641801018,2025-09-23 23:36:41,ewon_gateway,47.2734,37.0234,23.0034,0.0
1758641856170,2025-09-23 23:37:36,ewon_gateway,48.5054,34.0142,22.3525,0.0
1758641917700,2025-09-23 23:38:37,ewon_gateway,44.2266,30.1677,23.2205,0.0
1758641973037,2025-09-23 23:39:33,ewon_gateway,45.0635,28.3247,22.7864,0.0
1758642034972,2025-09-23 23:40:34,ewon_gateway,48.4961,37.249,22.3525,0.0
1758642113890,2025-09-23 23:41:53,ewon_gateway,46.9536,35.2178,22.3525,0.0
1758642159202,2025-09-23 23:42:39,ewon_gateway,44.4146,36.5059,23.0034,0.0
1758642215912,2025-09-23 23:43:35,ewon_gateway,48.9663,36.271,22.7864,0.0
1758642270381,2025-09-23 23:44:30,ewon_gateway,48.5244,31.9451,22.3525,0.0
1758642334552,2025-09-23 23:45:34,ewon_gateway,42.8633,38.415,22.7864,0.0
1758642393000,2025-09-23 23:46:33,ewon_gateway,46.8975,27.3372,24.0886,0.0
1758642468576,2025-09-23 23:47:48,ewon_gateway,47.96,34.2021,21.9185,0.0
1758642515590,2025-09-23 23:48:35,ewon_gateway,46.6152,38.105,22.3525,0.0
1758642598678,2025-09-23 23:49:58,ewon_gateway,52.0977,29.5471,23.4375,0.0
1758642629592,2025-09-23 23:50:29,ewon_gateway,47.1138,37.6909,22.3525,0.0
1758642693302,2025-09-23 23:51:33,ewon_gateway,44.2266,38.3306,20.1824,0.0
1758642759708,2025-09-23 23:52:39,ewon_gateway,47.4521,36.1206,22.3525,0.0
1758642810212,2025-09-23 23:53:30,ewon_gateway,46.3896,33.9951,23.0034,0.0
1758642873534,2025-09-23 23:54:33,ewon_gateway,43.5024,32.0298,22.7864,0.0
1758642968847,2025-09-23 23:56:08,ewon_gateway,43.4932,32.2085,22.3525,0.0
1758642996696,2025-09-23 23:56:36,ewon_gateway,45.8066,33.9199,22.3525,0.0
1758643087045,2025-09-23 23:58:07,ewon_gateway,51.5996,36.6943,22.7864,0.0
1758643113775,2025-09-23 23:58:33,ewon_gateway,45.7974,33.4121,22.3525,0.0
1758643176447,2025-09-23 23:59:36,ewon_gateway,48.7593,36.2241,22.7864,0.0
